clean,noise_only,reverb_only,noise_reverb
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_066_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_066_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_066_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_066_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_067_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_067_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_067_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_067_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_068_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_068_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_068_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_068_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_070_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_070_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_070_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_070_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_071_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_071_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_071_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_071_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_072_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_072_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_072_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_072_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_074_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_074_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_074_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_074_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_078_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_078_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_078_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_078_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_079_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_079_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_079_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_079_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_080_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_080_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_080_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_080_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_082_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_082_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_082_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_082_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_083_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_083_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_083_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_083_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_085_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_085_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_085_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_085_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_087_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_087_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_087_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_087_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_089_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_089_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_089_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_089_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_090_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_090_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_090_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_090_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_091_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_091_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_091_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_091_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_094_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_094_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_094_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_094_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_098_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_098_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_098_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_098_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_099_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_099_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_099_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_099_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_100_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_100_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_100_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_100_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_101_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_101_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_101_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_101_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_102_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_102_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_102_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_102_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_103_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_103_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_103_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_103_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_104_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_104_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_104_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_104_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_106_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_106_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_106_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_106_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_107_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_107_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_107_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_107_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_108_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_108_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_108_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_108_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_109_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_109_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_109_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_109_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_111_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_111_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_111_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_111_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_115_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_115_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_115_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_115_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_117_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_117_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_117_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_117_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_118_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_118_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_118_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_118_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_121_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_121_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_121_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_121_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_123_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_123_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_123_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_123_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_124_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_124_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_124_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_124_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_125_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_125_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_125_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_125_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_126_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_126_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_126_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_126_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_128_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_128_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_128_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_128_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_130_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_130_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_130_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_130_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_131_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_131_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_131_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_131_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_132_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_132_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_132_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_132_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_134_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_134_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_134_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_134_hoth_5db_05sec_None.wav
C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\clean\p231_135_hoth_5db_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_only\p231_135_hoth_5db_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\reverbe_only\p231_135_05sec_None.wav,C:\Users\kataoka-lab\Desktop\sound_data\mix_data\DEMAND_hoth_0505dB_05sec_1ch\train\noise_reverbe\p231_135_hoth_5db_05sec_None.wav
